Term_PK	Term_Name	Identifier	Is_Leaf	Rank	Parent_Term_Name	Parent_Term_ID	Grandparent_Term_Name	Grandparent_Term_ID	Common_Name	Synonym	Mnemonic
123674NEWT1	gamma proteobacterium EHK-1	123674	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
124586NEWT1	bacterium CBS4-1	124586	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
124587NEWT1	bacterium CBS4-10	124587	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
124588NEWT1	bacterium CBS4-12	124588	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
124589NEWT1	bacterium CBS4-15	124589	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
124590NEWT1	bacterium CBS4-31	124590	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
124591NEWT1	bacterium CBS4-37	124591	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
124592NEWT1	bacterium CBS4-39	124592	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
125573NEWT1	halophilic bacterium TAG C7	125573	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
125575NEWT1	halophilic bacterium TAG F1	125575	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
127744NEWT1	endocytic bacterium Noc6	127744	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
127746NEWT1	endocytic bacterium Noc7	127746	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
127807NEWT1	gamma proteobacterium kbc01	127807	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
128563NEWT1	gamma proteobacterium RSHD3S12	128563	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
129075NEWT1	Antarctic bacterium str. 643	129075	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
131238NEWT1	Cimanggu media isolate 88	131238	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
50423NEWT1	environmental samples	50423	0		Gammaproteobacteria	1236	Gammaproteobacteria	1236			
40892NEWT1	unidentified eubacterium clone LGW#23	40892	1	Species	environmental samples	50423	environmental samples	50423			
40893NEWT1	unidentified eubacterium clone P#131	40893	1	Species	environmental samples	50423	environmental samples	50423			
40894NEWT1	unidentified eubacterium clone ESH21b-4	40894	1	Species	environmental samples	50423	environmental samples	50423			
40895NEWT1	unidentified eubacterium clone P#126	40895	1	Species	environmental samples	50423	environmental samples	50423			
40896NEWT1	unidentified eubacterium clone BH#145	40896	1	Species	environmental samples	50423	environmental samples	50423			
40897NEWT1	unidentified eubacterium clone ESH7-16	40897	1	Species	environmental samples	50423	environmental samples	50423			
40899NEWT1	unidentified eubacterium clone ESH20b-4	40899	1	Species	environmental samples	50423	environmental samples	50423			
40900NEWT1	unidentified eubacterium clone ESH7-9	40900	1	Species	environmental samples	50423	environmental samples	50423			
40901NEWT1	unidentified eubacterium clone ESH17b-7	40901	1	Species	environmental samples	50423	environmental samples	50423			
45940NEWT1	unidentified oil field bacterium OCEA2	45940	1	Species	environmental samples	50423	environmental samples	50423			
45941NEWT1	unidentified oil field bacterium OCEA3	45941	1	Species	environmental samples	50423	environmental samples	50423			
45942NEWT1	unidentified oil field bacterium OCEA7	45942	1	Species	environmental samples	50423	environmental samples	50423			
45943NEWT1	unidentified oil field bacterium OCEA8	45943	1	Species	environmental samples	50423	environmental samples	50423			
46847NEWT1	unidentified eubacterium clone EH-3	46847	1	Species	environmental samples	50423	environmental samples	50423			
46848NEWT1	unidentified eubacterium clone EH-5	46848	1	Species	environmental samples	50423	environmental samples	50423			
46849NEWT1	unidentified eubacterium clone EH-9	46849	1	Species	environmental samples	50423	environmental samples	50423			
46850NEWT1	unidentified eubacterium clone EH-10	46850	1	Species	environmental samples	50423	environmental samples	50423			
46851NEWT1	unidentified eubacterium clone EH-11	46851	1	Species	environmental samples	50423	environmental samples	50423			
46852NEWT1	unidentified eubacterium clone EH-15	46852	1	Species	environmental samples	50423	environmental samples	50423			
46853NEWT1	unidentified eubacterium clone EH-26	46853	1	Species	environmental samples	50423	environmental samples	50423			
60608NEWT1	unidentified rumen bacterium RC10	60608	1	Species	environmental samples	50423	environmental samples	50423			
60610NEWT1	unidentified rumen bacterium RC13	60610	1	Species	environmental samples	50423	environmental samples	50423			
60618NEWT1	unidentified rumen bacterium RC21	60618	1	Species	environmental samples	50423	environmental samples	50423			
60625NEWT1	unidentified rumen bacterium RC34	60625	1	Species	environmental samples	50423	environmental samples	50423			
61957NEWT1	unidentified gamma proteobacterium groupD	61957	1	Species	environmental samples	50423	environmental samples	50423			
61958NEWT1	unidentified gamma proteobacterium groupDD	61958	1	Species	environmental samples	50423	environmental samples	50423			
61959NEWT1	unidentified gamma proteobacterium groupE	61959	1	Species	environmental samples	50423	environmental samples	50423			
61960NEWT1	unidentified gamma proteobacterium groupH	61960	1	Species	environmental samples	50423	environmental samples	50423			
61961NEWT1	unidentified gamma proteobacterium groupI	61961	1	Species	environmental samples	50423	environmental samples	50423			
61962NEWT1	unidentified gamma proteobacterium groupJ	61962	1	Species	environmental samples	50423	environmental samples	50423			
63651NEWT1	unidentified eubacterium DS-1	63651	1	Species	environmental samples	50423	environmental samples	50423			
65112NEWT1	uncultured eubacterium HRS-13	65112	1	Species	environmental samples	50423	environmental samples	50423			
65114NEWT1	uncultured eubacterium HRS-15	65114	1	Species	environmental samples	50423	environmental samples	50423			
65681NEWT1	Pseudoalteromonas-like bacterium S3C7	65681	1	Species	environmental samples	50423	environmental samples	50423			
65682NEWT1	Pseudoalteromonas-like bacterium S3C8	65682	1	Species	environmental samples	50423	environmental samples	50423			
65683NEWT1	Pseudoalteromonas-like bacterium S3C13	65683	1	Species	environmental samples	50423	environmental samples	50423			
65684NEWT1	Pseudoalteromonas-like bacterium S3C14	65684	1	Species	environmental samples	50423	environmental samples	50423			
65685NEWT1	Colwellia-like bacterium S1C20	65685	1	Species	environmental samples	50423	environmental samples	50423			
65686NEWT1	Colwellia-like bacterium S1C12	65686	1	Species	environmental samples	50423	environmental samples	50423			
65687NEWT1	Colwellia-like bacterium S3C15	65687	1	Species	environmental samples	50423	environmental samples	50423			
65688NEWT1	Oceanospirillum-like bacterium S1C18	65688	1	Species	environmental samples	50423	environmental samples	50423			
65689NEWT1	PVB_OTU_4-like bacterium S3C16	65689	1	Species	environmental samples	50423	environmental samples	50423			
65840NEWT1	unidentified rumen bacterium JW27	65840	1	Species	environmental samples	50423	environmental samples	50423			
65841NEWT1	unidentified rumen bacterium JW34	65841	1	Species	environmental samples	50423	environmental samples	50423			
65846NEWT1	unidentified rumen bacterium 12-11	65846	1	Species	environmental samples	50423	environmental samples	50423			
65847NEWT1	unidentified rumen bacterium 12-17	65847	1	Species	environmental samples	50423	environmental samples	50423			
65848NEWT1	unidentified rumen bacterium 12-18	65848	1	Species	environmental samples	50423	environmental samples	50423			
65849NEWT1	unidentified rumen bacterium 12-35	65849	1	Species	environmental samples	50423	environmental samples	50423			
73129NEWT1	unculturable Mariana eubacterium no. 1	73129	1	Species	environmental samples	50423	environmental samples	50423			
73997NEWT1	uncultured eubacterium WCHA1-76	73997	1	Species	environmental samples	50423	environmental samples	50423			
73998NEWT1	uncultured eubacterium WCHA1-85	73998	1	Species	environmental samples	50423	environmental samples	50423			
75465NEWT1	uncultured marine bacterium pC2-13	75465	1	Species	environmental samples	50423	environmental samples	50423			
75482NEWT1	uncultured marine bacterium pC2-24	75482	1	Species	environmental samples	50423	environmental samples	50423			
77780NEWT1	uncultured bacterium BAC6	77780	1	Species	environmental samples	50423	environmental samples	50423			
86473NEWT1	uncultured Gammaproteobacteria bacterium	86473	1	Species	environmental samples	50423	environmental samples	50423			
86474NEWT1	uncultured gamma proteobacterium SUR-ATT-13	86474	1	Species	environmental samples	50423	environmental samples	50423			
86475NEWT1	uncultured gamma proteobacterium SUR-ATT-14	86475	1	Species	environmental samples	50423	environmental samples	50423			
86476NEWT1	uncultured gamma proteobacterium SUR-ATT-17	86476	1	Species	environmental samples	50423	environmental samples	50423			
86477NEWT1	uncultured gamma proteobacterium DCM-ATT-18	86477	1	Species	environmental samples	50423	environmental samples	50423			
86478NEWT1	uncultured gamma proteobacterium SUR-ATT-18	86478	1	Species	environmental samples	50423	environmental samples	50423			
86479NEWT1	uncultured gamma proteobacterium 400m-ATT-20	86479	1	Species	environmental samples	50423	environmental samples	50423			
86480NEWT1	uncultured gamma proteobacterium 400m-ATT-24	86480	1	Species	environmental samples	50423	environmental samples	50423			
86481NEWT1	uncultured gamma proteobacterium 400m-ATT-25	86481	1	Species	environmental samples	50423	environmental samples	50423			
86482NEWT1	uncultured gamma proteobacterium DCM-ATT-2	86482	1	Species	environmental samples	50423	environmental samples	50423			
86483NEWT1	uncultured gamma proteobacterium 400m-ATT-1	86483	1	Species	environmental samples	50423	environmental samples	50423			
86484NEWT1	uncultured gamma proteobacterium 400m-ATT-5	86484	1	Species	environmental samples	50423	environmental samples	50423			
86485NEWT1	uncultured gamma proteobacterium SUR-ATT-8	86485	1	Species	environmental samples	50423	environmental samples	50423			
86486NEWT1	uncultured gamma proteobacterium DCM-ATT-9	86486	1	Species	environmental samples	50423	environmental samples	50423			
86487NEWT1	uncultured gamma proteobacterium 400m-ATT-3	86487	1	Species	environmental samples	50423	environmental samples	50423			
86488NEWT1	uncultured gamma proteobacterium 400m-ATT-4	86488	1	Species	environmental samples	50423	environmental samples	50423			
86489NEWT1	uncultured gamma proteobacterium 400m-ATT-6	86489	1	Species	environmental samples	50423	environmental samples	50423			
86490NEWT1	uncultured gamma proteobacterium 400m-ATT-9	86490	1	Species	environmental samples	50423	environmental samples	50423			
86491NEWT1	uncultured gamma proteobacterium 400m-ATT-8	86491	1	Species	environmental samples	50423	environmental samples	50423			
86492NEWT1	uncultured gamma proteobacterium 400m-ATT-15	86492	1	Species	environmental samples	50423	environmental samples	50423			
86493NEWT1	uncultured gamma proteobacterium 400m-ATT-16	86493	1	Species	environmental samples	50423	environmental samples	50423			
86494NEWT1	uncultured gamma proteobacterium 400m-ATT-19	86494	1	Species	environmental samples	50423	environmental samples	50423			
86495NEWT1	uncultured gamma proteobacterium 400m-ATT-23	86495	1	Species	environmental samples	50423	environmental samples	50423			
86496NEWT1	uncultured gamma proteobacterium 400m-ATT-22	86496	1	Species	environmental samples	50423	environmental samples	50423			
86497NEWT1	uncultured gamma proteobacterium 400m-ATT-12	86497	1	Species	environmental samples	50423	environmental samples	50423			
86498NEWT1	uncultured gamma proteobacterium 400m-ATT-13	86498	1	Species	environmental samples	50423	environmental samples	50423			
87587NEWT1	uncultured bacterium KC207	87587	1	Species	environmental samples	50423	environmental samples	50423			
87588NEWT1	uncultured bacterium KC204	87588	1	Species	environmental samples	50423	environmental samples	50423			
87589NEWT1	uncultured bacterium KC228	87589	1	Species	environmental samples	50423	environmental samples	50423			
87590NEWT1	uncultured bacterium KC227	87590	1	Species	environmental samples	50423	environmental samples	50423			
87591NEWT1	uncultured bacterium KC226	87591	1	Species	environmental samples	50423	environmental samples	50423			
87592NEWT1	uncultured bacterium KC224	87592	1	Species	environmental samples	50423	environmental samples	50423			
87593NEWT1	uncultured bacterium KC222	87593	1	Species	environmental samples	50423	environmental samples	50423			
87594NEWT1	uncultured bacterium KC213	87594	1	Species	environmental samples	50423	environmental samples	50423			
87595NEWT1	uncultured bacterium KC212	87595	1	Species	environmental samples	50423	environmental samples	50423			
87596NEWT1	uncultured bacterium KC201	87596	1	Species	environmental samples	50423	environmental samples	50423			
87597NEWT1	uncultured bacterium KC126	87597	1	Species	environmental samples	50423	environmental samples	50423			
87598NEWT1	uncultured bacterium KC120	87598	1	Species	environmental samples	50423	environmental samples	50423			
87599NEWT1	uncultured bacterium KC118	87599	1	Species	environmental samples	50423	environmental samples	50423			
87600NEWT1	uncultured bacterium KC115	87600	1	Species	environmental samples	50423	environmental samples	50423			
87601NEWT1	uncultured bacterium KC111	87601	1	Species	environmental samples	50423	environmental samples	50423			
87602NEWT1	uncultured bacterium KC110	87602	1	Species	environmental samples	50423	environmental samples	50423			
87603NEWT1	uncultured bacterium KC516	87603	1	Species	environmental samples	50423	environmental samples	50423			
87604NEWT1	uncultured bacterium KC415	87604	1	Species	environmental samples	50423	environmental samples	50423			
87605NEWT1	uncultured bacterium KC223	87605	1	Species	environmental samples	50423	environmental samples	50423			
87793NEWT1	uncultured gamma proteobacterium SA15	87793	1	Species	environmental samples	50423	environmental samples	50423			
87794NEWT1	uncultured gamma proteobacterium SA50	87794	1	Species	environmental samples	50423	environmental samples	50423			
87795NEWT1	uncultured gamma proteobacterium SA51	87795	1	Species	environmental samples	50423	environmental samples	50423			
87796NEWT1	uncultured gamma proteobacterium SB06	87796	1	Species	environmental samples	50423	environmental samples	50423			
87797NEWT1	uncultured gamma proteobacterium SB09	87797	1	Species	environmental samples	50423	environmental samples	50423			
87798NEWT1	uncultured gamma proteobacterium SB21	87798	1	Species	environmental samples	50423	environmental samples	50423			
87799NEWT1	uncultured gamma proteobacterium TK12	87799	1	Species	environmental samples	50423	environmental samples	50423			
87800NEWT1	uncultured gamma proteobacterium TK99	87800	1	Species	environmental samples	50423	environmental samples	50423			
87801NEWT1	uncultured gamma proteobacterium SA28	87801	1	Species	environmental samples	50423	environmental samples	50423			
87907NEWT1	uncultured marine bacterium NH16-16	87907	1	Species	environmental samples	50423	environmental samples	50423			
87908NEWT1	uncultured gamma proteobacterium 400m-FREE-5	87908	1	Species	environmental samples	50423	environmental samples	50423			
87909NEWT1	uncultured gamma proteobacterium 400m-FREE-6	87909	1	Species	environmental samples	50423	environmental samples	50423			
87910NEWT1	uncultured gamma proteobacterium 400m-FREE-7	87910	1	Species	environmental samples	50423	environmental samples	50423			
87911NEWT1	uncultured gamma proteobacterium 400m-FREE-8	87911	1	Species	environmental samples	50423	environmental samples	50423			
87912NEWT1	uncultured gamma proteobacterium 400m-FREE-10	87912	1	Species	environmental samples	50423	environmental samples	50423			
